14718	-ad,-en,-one,al-,be-,non-	So now there are hundreds of al-Qaeda members in Iraq where there had been none before.
14719	-ad,-al,-an,-ant,-art,-ase,-ation,-ed,-en,-er,-et,-ible,-ic,-id,-in,-ist,-ly,-or,-th,al-,an-,con-,in-,par-,radi-,re-	The consolidation of smaller local radical fundamentalist groups with al-Qaeda can also be seen in the case of the Fizazi group in Tangiers that morphed into the Moroccan Islamic Combatant Group , had members who met with September 11 ringleader Muhammad Atta, and ultimately was in part responsible for the Madrid train bombings.
14720	-er,is-	The September 11 Panel will issue its findings on Thursday.
14721	-ade,-es,-ey,-in,-ped,mis-	It notes 10 points at which the US made key mistakes that might have stopped Bin Laden's plot.
14722	-er,-ese,-on,an-,un-	Four of these were under Clinton and 6 under Bush.
14723	-ad,-ed,-id,-ing,-on,-ry,an-,com-,ever-,ex-,to-	Bush came out today and said that if he had known what was coming, he would have expended every effort to stop it, and that so would have Clinton.
14724	-cade,-ite,-ment,-ness,de-	This statement is, despite its facade of fair-mindedness, so many weasel words.
14725	-ad,-ed,-ing,co-,com-,tri-	Of course Bush would have tried to stop 9/11 if he had known it was coming.
14726	-ing,-tion,com-	The question is, "Should he have known it was coming?"
14727	-er,-es,an-	The answer is, "Yes!"
14728	-ation,-ed,-th,ad-,an-,in-,off-	We now know that Bush and his administration came into office obsessed with Iraq.
14729	-ary,-es,-ey,-ing,-or,ab-,al-,an-,com-	Cheney was looking at maps of Iraq oil fields and muttering about opportunities for US companies there, already in January or February of 2001.
14730	-ade,-ar,-ard,-cy,-ed,-en,-ent,-er,-es,-ie,-ing,-ism,-ory,-st,ac-,ag-,al-,an-,be-,con-,contra-,counter-,in-,ind-,pre-,ter-	Wolfowitz contradicted counter-terrorism czar Richard Clarke when the latter spoke of the al-Qaeda threat, insisting that the preeminent threat of terrorism against the US came from Iraq, and indicating he accepted Laurie Mylroie's crackpot conspiracy theory that Saddam was behind the 1993 World Trade Towers bombing.
14731	-ad,-ate,-ation,-ed,-en,-ent,-es,-ian,-in,-ing,-ist,-ly,-th,al-,be-,com-,con-,in-,re-,ter-	If you believe crackpot theories instead of focusing on the reality--that was an al-Qaeda operation mainly carried out by al-Gamaa al-Islamiyyah, an Egyptian terrorist component allied with Bin Laden-- then you will concentrate on the wrong threat.
14732	-en,-er,-ing,ab-,af-,at-	Even after the attacks on September 11, Bush was obsessing about Iraq.
14733	-ance,-ed,-id,an-,be-	Wolfowitz lied to him and said that there was a 10 to 50% chance that Iraq was behind them.
14734	-ence	(On what evidence?
14735	-ad,-al,-en,-er,-ly,al-,an-,be-	The hijackers were obviously al-Qaeda, and no operational links between al-Qaeda and Iraq had ever been found).
14736	-an,-ed,-es,-ing,-ly,al-,at-,in-,re-	Rumsfeld initially rejected an attack on al-Qaeda bases in Afghanistan, saying there were "no good targets" in Afghanistan.
14737	-ad,-ed,-er,-es,-ing,-or,ab-,al-,an-,ter-	(What about 40 al-Qaeda bases that had trained the 9/11 hijackers and other terrorists gunning for the United States??)
14738	-an,-en,-gon,-id,-ing,-ling,-or,-th,-ward,ac-,al-,co-,de-,di-	The Pentagon did not even have a plan for dealing with Afghanistan or al-Qaeda that it could pull off the shelf, according to Bob Woodward.
14739	-all,-id,di-	Bush did not have his eye on the ball.
14740	-er,-ey,-id,di-	Neither did Cheney, Rumsfeld, or Wolfowitz.
14741	-ey,-in,-ing,-ite,-le	They were playing Captain Ahab to Saddam's great white whale.
14742	-ase,-ed,-en,-es,-ial,-in,-ism,-le,-ment,ab-,al-,an-,counter-,di-	Imperial Hubris makes the case that lots of people in the CIA and counter-terrorism divisions elsewhere in the US government knew all about Bin Laden and the threat he posed.
14743	-ed,-ey,ac-,al-,an-	They were from all accounts marginalized and not listened to.
14744	-al,-ed,-et,-ick,-st,al-,an-,de-,ex-	Bush demoted Dick Clarke, among the most vocal and focused of the al-Qaeda experts, from his cabinet.
14745	-al,-ation,-ed,-en,-er,-et,-ick,-ing,-ist,-le,-mer,ab-,an-,co-,con-,ex-,off-,out-,radi-,re-,ter-	Dick could never thereafter get any real cooperation from the cabinet officers, who outranked him, and he could not convince them to go to battle stations in the summer of 2001 when George Tenet's hair was "on fire" about the excited chatter the CIA was picking up from radical Islamist terrorists.
14746	-ation,-et,-ing,-on,-or,ad-,de-,on-	As for the Clinton administration, let me say one thing in its defense.
14747	-ad,-al,-an,-ar,-ed,-en,-er,-ial,-in,-mer,-on,-ster,-th,af-,allo-,de-	Clinton had worked out a deal with Pakistani Prime Minister Nawaz Sharif in summer of 1999 that would have allowed the US to send a Special Ops team in after Bin Laden in Qandahar, based from Pakistan.
14748	-an,-ase,-ed,-ent,-ing,-or,an-,pre-,re-	I presume you need the Pakistan base for rescue operations in case anything went wrong.
14749	-ed,al-	You also need Pakistani air space.
14750	-an,-ed,-et,al-,an-,co-	The plan was all set and could have succeeded.
14751	-ade,-all,-en,-st,ag-,co-	But in fall of 1999, Gen. Pervez Musharraf made a coup against Nawaz Sharif.
14752	-al,-an,-ary,-ed,-ive,-ment,-th,an-,de-,prot-,re-	The Pakistani army was rife with elements protective of the Taliban, and the new military government reneged on the deal.
14753	-en,-in,-on,-st,ag-,co-,to-	Musharraf told Clinton he couldn't use Pakistani soil or air space to send the team in against Bin Laden.
14754	-all,-ation,-es,-ly,-ry,-ure,an-,co-,with-	Look at a map and you try to figure out how, in fall of 1999, you could possibly pull off such an operation without Pakistani facilities.
14755	-in,-st,co-,for-	Of course, you could just go in by main force.
14756	-ase,-ation,-ed,-or,-ose,-tion,di-	But for those of you tempted in that direction, please look up Carter's Tabas operation.
14757	-ed,-ly	It should be easily googled.
14758	-ard,-ed,-on,an-,tri-	Clinton tried, and tried hard.
14759	-ent,-th,on-	The gods weren't with us on that one.
14760	-ant,-fer,-ing,re-,wan-	that is how i want you to refer to me as "the king"
14761	-ont	i don't think so.
14762	-ing	i'm the king
14764	-ing,ex-	sounds exciting.
14765	-ant,-er,-th,be-,di-,wan-	want to go to dinner with me before you have your 'matt time'?
14766	-ick,-st,-yl	probablyl gonna just kick it
14767	-er	you know, whatever.
14768	-er,-et	i will let you know later.
14769	-ing,to-	what are you doing tonight.
14771	-an	i can think of a few things
14772	-ed,re-	your retarded.
14773	-ed,on-	i used to have one.
14774	-ey	they are great dogs.
14775	-ed,co-,re-	cockerspaniels are retarded.
14776	-et,-ose,on-	why do you think i should get one of those?
14777	-ant,-st,be-	can't believe you left last night.
14779	-ant,-ed,-ee,-er,-ine,-ont,-st,wan-	that's fine, i don't want to see you either, i just need to make a cd.
14780	-ant	i can't wait
14781	-es,-et,-ing,re-,to-	i was thinking somewhere that requires a jacket, like tony's.
14782	-ee,ent-	someplace that is like $30 an entree.
14783	-ing	yeah, i was thinking somewhere like mcdonald's.
14784	to-	that may be too nice though.
14786	-an	we can go somewhere nice.
14787	-al,re-	real nice.
14789	-ad	my bad.
14790	-ad,-ade,-ed,-er,-et,-ome,-st,-th,be-,mes-	i must have had you messed up with some other girl i made the bet with.
14791	-et,be-	bet?
14792	-ing,-ly,-ure,ab-,re-	really, i have no idea what you're talking about.
14793	-ing,-one,-st	you must be thinking of someone else.
14794	-en,-et,-ont,be-	i don't even like a&m, i wouldn't bet on them.
14795	be-,col-	colorado beat texas a&m.
14796	-er,-et,be-,re-	i know you remember the bet.
14798	-er	i got her number though.
14799	-ant,-er,-et,-th,wan-	i want to hook up with that girl paige in the brown leather jacket.
14800	-ed	what happened to you?
14801	-ad,-st	i had a blast that night.
14802	-ick,-id,-th,di-	did you hook up with that blonde chick saturday night?
14803	-ing	no i am not lying.
14804	-st	i flew here last night.
14805	-ing	are you lying?
14806	to-	i am out of town.
14807	-land	i am in portland.
14808	-an,-en,-er,-et,di-	you can buy me dinner when we get back.
14809	-ey,-ure	i am sure they are.
14810	-ed,-es,-lite,-on,-ont,-st,af-,off-,to-	houston won't be too affected b/c most of the layoffs affect satelite offices.
14811	-nomy,eco-	economy should be good here.
14812	-ly,-ose	hopefully she doesn't hose you.
14813	-ably,-art,-ing	I'll probably start looking next weekend.
14814	-ard,-ing,-le,-or,-th,mon-	I heard that more may be going up for sale in the next month or do.
14815	-ad,-ase,-ing,-one,to-	Someone told me that Chase is planning a shitload of layoffs.
14816	-able,-ure,re-	I am not sure how reliable that is, though.
14817	-an,-ee,-et,-ing	she is waiting to see if she can get financing.
14821	-th	Hello from South America.
14822	-all,-ing,-ly,-st,-th,an-,con-,em-	I just got your email and I certainly concur with Jeff making the call.
14823	-ed,-ship,-th,re-	He has maintained a good relationship with Mulva.
14824	-ad,-ance,-es,-id,-ing,di-,re-	This was a risk that we had but we did have assurances from Phillips regarding performance.
14825	-er,-ont	I don't know how much it will help however.
14826	-ard,-ary,-er,-ing,-ome,-one,-th,-ure,al-,an-	Richard Harper and Mary Nell Browning may have some ideas here but I am sure you've already gone through it with them.
14827	-ed,-et,de-	I am amazed how the details get fuzzy on an old project.
14828	-ade,-ed,-en,-es,-ing,an-,di-,dis-,re-	When you discussed it, i was trying to think back to our remedies and discussions but the 3 years have made it difficult.
14829	-an,-ing,-ling,-ont,-ways,al-,an-	I don't know if there is anything I can do but I'm always willing to help.
14832	-ed,-en,-ese,tri-	These guys tried the Ken Lay route.
14833	-art,-ey,-ing,par-	Now they are part of your working group.
14834	-an,-ary,-ment,-one,-ory	Hilary E. Ackermann Goldman Sachs Credit Risk Management & Advisory Phone: 212-902-3724 Fax: 212-428-1181 E-Mail: hilary.ackermann@gs.com
14835	-ar	Dear Mr. Lavorato:
14836	-al,-an,-ary,-ation,-en,-ing,-on,-or,-th,-ward,actin-,an-,con-,for-	Following up on your and Ken Lay's conversation with Gary Cohn, I would like to forward the following proposal, acting for each of Goldman Sachs Capital Markets and J.Aron.
14837	-an,-ary,-ment,-one,-ory	Hilary E. Ackermann Goldman Sachs Credit Risk Management & Advisory Phone: 212-902-3724 Fax: 212-428-1181 E-Mail: hilary.ackermann@gs.com
14838	-ing	Not going well
14839	-ise	Hello Louise,
14840	-ed,-ing,-st,-th,al-	I know you must be going nuts with all the events, so I have not called.
14841	-ed	Hope you will be sorted.
14842	-all	Call me if you have time.
14844	-ase,-ate,-ly,up-	Please update daily
14845	-ise	Louise,
14846	-es,-in,-ly,counter-,on-,over-	There are only two counterparties at this time who have overdue margin:
14847	-al,-all,-in	Original Margin Call Margin Due Today
14848	-an,-er	Kinder Morgan $ 3,500,000 $ 1,250,000
14852	-al,-ase,-ation,-ed,-et,ad-,an-,in-	Please let us know if you need any additional information.
14853	-ie	Stephanie
14854	-ine,-ure	not sure, but i assume that the bluegrass songbook is mine.
14855	-ar,-or	is it for guitar?
14856	-ed,-er	I'll need to ponder.
14857	-et,-ry	I'll try to get back to you pronto.
14859	re-	We have this report?
14860	-id	Hi David:
14861	-ed,inter-	Thought that you might be interested.
14862	-est	Best,
14864	-ed,to-	Well, he launched today.
14865	-ed,-en,-ence,-ess,con-,pre-,to-	Have you seen the materials from the press conference that he launched today?
14866	-able,-al,-ant,-ative,-en,-er,-es,-ess,-ey,-ial,-ix,-ly,-on,-tion,-valent,ac-,al-,an-,com-,equi-,im-,pre-	I think this is actually a good thing--makes our proposal look like a much more preferable alternative by comparison, makes our support in the process more important, and sets Harvey up as the Ralph Nader equivalent in the election to fix California's broken system---a potential spoiler.
14869	-et,-ide,-ing,-ite,-th,be-,co-,to-	I'm not driving tonite, but I bet that we could hitch a ride back with Anil.
14870	-es,-ite,-ure,to-	I'm not sure, but I think that he's got class tonite, too.
14871	-an,-arch,-ee,-er,-et,af-,an-,be-	I'll search him out before class or after that break and see if I can set it up.
14872	-ly,-on,-ose,en-	daily dose on enron -
14873	-ed	we are finished.
14874	-ed,-es,-et,-ly,bi-,on-	i need to now get a job at house of pies b/c that is the only way to pay the bills.
14875	-en,-ergy,-es,-ing,-nomy,-on,-ry,an-,col-,eco-,en-,ind-	the economy is down and when enron collapses, the energy industry is going to be in a world of hurt.
14876	-ed,-et,-ing,-on,-th,-tion,en-	not to mention the market is going to be flooded with enron folks .
14877	-ant,-ee,-es,-et,-less,an-,un-	can't go to anymore lsu games unless i get a free ticket.
14878	-an,-es,-ey,-ibility,-ing,-ment,-ome,-on,-one,-or,ex-	Since work has gone to hell, I am hoping to find some excitement in the possibility that LSU may play in the Cotton Bowl (if Rohan "Alabama" Davey shows up for the next 3 games.)
14879	-al,-ase,-ed,-er,-ing,-on,-one,-st,de-,un-	However, do not purchase tickets until it is a done deal - a lesson I learned following the Ark game last season.
14885	-an,-er	i have stronger will than you think.
14886	-es,-ome,com-	house of pies here i come.
14887	-ed,-ive,-ome,-tion,-ure,ac-,co-	i am sure i could have persuaded you to give me some action.
14888	-ing,-on,en-	why is enron blowing up?
14889	-ant,di-,wan-	i didn't want you to go.
14890	-ing,-st,an-	i was just going to sleep anyway.
14891	-ed,-ive,-tion,ac-,an-,to-	i was too tired to give you any action.
14892	-ing,-on,en-	enron is blowing up.
14894	-en,-et,-ing,-ix,-le,-or,-tion,ab-,be-,de-,fore-,trans-	We are still trying to work the PSE swap transaction, now that the forex desk has been able to find a fix for CPI in the market.
14895	-er,-es,-ing,col-,re-	Further to my voicemail, our colleagues in credit are calculating the reserve on the PSE swap.
14896	-ar,-ed,-ey,-ing,-ity,-ly,im-	They are currently using 9.5% fixed based on the 1 year implied volatility.
14897	-en,-ity,an-,be-	Volatility of USD/DM has been in the range of between 7% and 11%.
14898	-able,-an,-ar,-arch,-er,-ify,-ity,-or,on-,re-,sui-	Can one of your research staff justify a suitable 20 year volalatility number for USD/Euro.
14899	-ly,-st	Ideally, we would like a fast turnaround.
14900	-ate,-ation,-en,-er,-one,-tion,ad-,an-,be-,co-,con-,cor-,eu-,ex-	In addition, is there someone who could consider the correlation between US CPI and the $/euro exchange rate.
14901	-ation,-ing,-le,-ly,an-,con-,cor-,di-,re-,to-	The credit guys are currently assuming that there is no correlation and may consequently be double dipping the credit reserve on this basis too.
14902	-ful,-ide,-or,an-,co-	Grateful for any help or suggestions you could provide.
